SKU,Name,Category,Схема,Brand,Niche,Seller,Balance,Balance FBS,Warehouses count,Comments,Final price,Max price,Min price,Average price,Median price,Цена с Ozon картой,Sales,Revenue,Revenue potential,Revenue average,Lost profit,Lost profit percent,URL,Thumb,Pics Count,Has Video,First Date,Days in website,Days in stock,Days with sales,Average if in stock,Rating,FBS,Base price,Category Position,Categories Last Count,Sales Per Day Average,Turnover,Frozen stocks,Frozen stocks cost,Frozen stocks percent
854395161,"Карта настенная Ленинградская область, административное деление.100х70см, выпуск 2024год. Карта в тубусе.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,74,0,7,855,640,671,483,"635,96",640,592,50,31798,31798,"1059,93",0,0,https://www.ozon.ru/context/detail/id/854395161/,https://cdn1.ozone.ru/s3/multimedia-1-c/7383278244.jpg,6,0,44968,771,30,22,"1,67","4,9",0,1199,11,1,"1,67","44,4",0,0,0
853804528,"Карта города для водителей Санкт-Петербург и Ленинградская область, складная. В развороте 69х95,6см, выпуск 2024год.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,71,0,5,608,342,346,278,"313,58",334,331,100,31358,31358,"1045,27",0,0,https://www.ozon.ru/context/detail/id/853804528/,https://cdn1.ozone.ru/s3/multimedia-1-e/7304159426.jpg,6,0,44980,759,30,26,"3,33","4,9",0,699,61,1,"3,33","21,3",0,0,0
491268805,"Карта Москвы настенная,100х70 см ""Москва современная с линиями метро""",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ИНТЕРТРЕЙД,40,193,5,606,416,486,413,"453,66","460,5",384,67,30395,30395,"1013,17",0,0,https://www.ozon.ru/context/detail/id/491268805/,https://cdn1.ozone.ru/s3/multimedia-1-k/7340601224.jpg,6,0,45228,511,30,22,"2,23","4,8",1,1031,40,1,"2,23","17,91",0,0,0
854773662,"Карта настенная Санкт-Петербург/КАД, ламинированная. 200х144см, выпуск 2024год. Карта в тубусе.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,19,0,1,855,3450,4168,3251,3633,"3473,5",3186,8,29064,29064,"968,8",0,0,https://www.ozon.ru/context/detail/id/854773662/,https://cdn1.ozone.ru/s3/multimedia-1-g/7383273316.jpg,5,0,45044,695,30,7,"0,27","4,9",0,6999,476,1,"0,27","71,25",7,24150,"36,84"
857515421,"Карта Санкт-Петербург, подробный туристический план, складная. В развороте 67,4х98,5см, выпуск 2024год.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,37,0,3,606,379,384,276,"366,92",378,368,77,28253,28253,"941,77",0,0,https://www.ozon.ru/context/detail/id/857515421/,https://cdn1.ozone.ru/s3/multimedia-1-p/7300046437.jpg,6,0,44968,771,30,23,"2,57","4,9",0,699,33,1,"2,57","14,42",0,0,0
1703583975,Маленький гений Географическая карта 100 x 150 см,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Маленький гений,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Маленький гений,115,0,6,71,974,1160,966,"990,11",980,903,28,27723,27723,"924,1",0,0,https://www.ozon.ru/context/detail/id/1703583975/,https://cdn1.ozone.ru/s3/multimedia-1-5/7139291153.jpg,6,0,45570,169,30,19,"0,93","4,9",0,2650,98,1,"0,93","123,21",73,71102,"63,48"
147896030,Большая скретч карта мира (60х85см) в тубусе,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Gift Development,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Gift Development,88,80,8,1030,900,1093,734,"864,77","885,5",836,31,26808,26808,"893,6",0,0,https://www.ozon.ru/context/detail/id/147896030/,https://cdn1.ozone.ru/s3/multimedia-1-1/7208381449.jpg,6,0,43871,1868,30,17,"1,03","4,9",1,1500,10,1,"1,03","85,16",41,36900,"46,59"
1408330333,"Карта Украина, складная. В развороте 69х95,6см, выпуск 2023год.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,88,0,13,996,378,378,290,"337,81",371,367,79,26687,26687,"889,57",0,0,https://www.ozon.ru/context/detail/id/1408330333/,https://cdn1.ozone.ru/s3/multimedia-1-h/7300206161.jpg,5,0,45326,413,30,26,"2,63","4,9",0,699,82,1,"2,63","33,42",0,0,0
861606446,"Физическая карта Мира, настенная. 100х70см, выпуск 2024год. Карта в тубусе.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Карта ТД,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",КАРТА,153,0,13,3063,505,671,494,"516,59","521,5",466,51,26346,26346,"878,2",0,0,https://www.ozon.ru/context/detail/id/861606446/,https://cdn1.ozone.ru/s3/multimedia-1-3/7382667099.jpg,6,0,44974,765,30,21,"1,7","4,9",0,1099,39,1,"1,7",90,76,38380,"49,67"
341838675,Карта звездного неба светящаяся настенная для детей и взрослых Simply Space,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Gift Development,Канцелярские товары/Бумажная продукция/Карты мира,Gift Development,4,63,2,377,542,705,542,"608,93","557,5",501,43,26184,26184,"872,8",0,0,https://www.ozon.ru/context/detail/id/341838675/,https://cdn1.ozone.ru/s3/multimedia-j/6121412827.jpg,6,0,44959,780,30,19,"1,43","4,9",1,1860,115,1,"1,43","2,79",0,0,0
508612558,"Настенная карта Москвы 2024, Карта Москвы, с линиями метро, 102х143 см",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ИНТЕРТРЕЙД,18,95,3,606,1105,1655,1085,"1184,14","1172,5",1022,22,26051,26051,"868,37",0,0,https://www.ozon.ru/context/detail/id/508612558/,https://cdn1.ozone.ru/s3/multimedia-1-k/7305941756.jpg,6,0,44621,1118,30,15,"0,73","4,8",1,2899,161,1,"0,73","24,55",0,0,0
1666035693,"Карта мира политическая на стену, географическая настенная интерактивная 117х80 см, 1:28М, ламинированная, в тубусе, Brauberg",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Brauberg,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Самсон,42,0,6,1414,554,567,544,"555,62",554,537,45,25003,25003,"833,43",0,0,https://www.ozon.ru/context/detail/id/1666035693/,https://cdn1.ozone.ru/s3/multimedia-1-p/7366584373.jpg,6,0,45541,198,30,22,"1,5","4,8",0,1099,106,1,"1,5",28,0,0,0
1877130507,"Карта России на стену, для путешествий с геометками, 2025, складная.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Издательство Экспресс,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",IVJ print,31,0,6,6,591,868,582,"642,51",647,546,37,23773,"35659,5","792,43","11886,5","33,33",https://www.ozon.ru/context/detail/id/1877130507/,https://cdn1.ozone.ru/s3/multimedia-1-w/7351466036.jpg,4,0,45720,19,20,17,"1,85","4,3",0,1599,71,1,"1,23","16,76",0,0,0
1649961933,"Карта мира физическая на стену, географическая настенная интерактивная 120х78 см, 1:25М, ламинированная, в тубусе, Brauberg",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Brauberg,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Самсон,91,0,5,934,528,567,528,"552,72","552,5",512,43,23767,23767,"792,23",0,0,https://www.ozon.ru/context/detail/id/1649961933/,https://cdn1.ozone.ru/s3/multimedia-1-8/7366582448.jpg,6,0,45529,210,30,22,"1,43","4,9",0,1047,125,1,"1,43","63,49",26,13728,"28,57"
288786180,"Карта детская игровая настенная / на стену Звездное небо и планеты 101х69 см, с ламинацией, интерактивная, европодвес, Brauberg",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Brauberg,Канцелярские товары/Бумажная продукция/Карты мира,Самсон,147,0,8,729,223,232,223,"226,79",225,214,103,23359,23359,"778,63",0,0,https://www.ozon.ru/context/detail/id/288786180/,https://cdn1.ozone.ru/s3/multimedia-1-e/7388225762.jpg,6,0,44425,1314,30,28,"3,43","4,8",0,406,22,1,"3,43","42,82",0,0,0
824158517,"Политическая карта МИРА настенная, 100х70см, новые границы, выпуск 2024 год",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ИНТЕРТРЕЙД,80,606,9,1483,570,845,515,"586,92","586,5",527,38,22303,22303,"743,43",0,0,https://www.ozon.ru/context/detail/id/824158517/,https://cdn1.ozone.ru/s3/multimedia-1-2/7388533190.jpg,6,0,45165,574,30,17,"1,27","4,8",1,1103,63,1,"1,27","63,16",23,13110,"28,75"
